source target
CLA4 CAP1
CLA4 GIM5
CLA4 SPO12
CLA4 RSC8
CLA4 GIC2
CLA4 FRT2
CLA4 EDE1
CLA4 UBP8
CLA4 RAD57
CLA4 SWE1
CLA4 SAP185
CLA4 KIN4
CLA4 ERG5
CLA4 PRE10
CLA4 SSD1
CLA4 CAP2
CLA4 PMR1
CLA4 ARC40
CLA4 MUM2
CLA4 RAD51
CLA4 SSE1
CLA4 BMH2
CLA4 RAD53
CLA4 RAD50
CLA4 SKM1
CLA4 XRN1
CLA4 CDC12
CLA4 MYO2
CLA4 HOS4
CLA4 ITC1
CLA4 OCA2
CLA4 CIN8
CLA4 RPL24A
CLA4 CDC14
CLA4 SWD3
CLA4 RAD54
CLA4 PHB2
CLA4 SAP30
CLA4 ASF1
CLA4 CHS6
CLA4 GIC1
CLA4 RIM101
CLA4 SHE4
CLA4 MSN5
CLA4 DCC1
CLA4 CSI2
CLA4 YJL070C
CLA4 URE2
CLA4 ELP6
CLA4 BNI1
CLA4 CHS7
CLA4 DMA2
CLA4 SKT5
CLA4 BEM4
DSD1 FKS1
DSD1 MCK1
FHL1 CRF1
FHL1 HMO1
FHL1 IFH1
FHL1 SOL2
FHL1 PRP4
YKR023W SLH1
TYR1 SMI1
TYR1 CHS1
UBC13 YPT6
UBC13 RAD5
UBC13 SIZ1
UBC13 HMO1
UBC13 POL30
UBC13 DMA2
UBC13 SIP5
UBC13 UBP3
UBC13 ESA1
UBC13 AKL1
UBC13 BRE5
UBC13 POL32
SNF2 SPT15
SNF2 MEC1
SNF2 HAP4
SNF2 SIN4
SNF2 RTT102
SNF2 SWI1
SNF2 ASF1
SNF2 SNF12
SNF2 ISW2
SNF2 ADA2
SNF2 SNF5
SNF2 ARP7
SNF2 SNF11
SNF2 ADR1
SNF2 NRG1
SNF2 SWI3
SNF2 GCN4
SNF2 RIO2
SNF8 NRG1
SNF8 VPS28
SNF8 VPS20
SNF8 VPS24
SNF8 ESA1
SNF8 RIM101
RSM10 EHD3
RSM10 MRP4
RDS3 IST3
RDS3 HSH155
ASN2 ASN1
ADH5 ADH1
FKH1 APC5
FKH1 CLB2
LYS21 LYS20
LYS21 GCN2
PRP8 LSM3
PRP8 SYF1
PRP8 BRR2
PRP8 SMD3
PRP8 SMB1
PRP8 snR7-L
PRP8 PRP18
PRP8 CWC2
PRP8 NTR2
PRP8 PRP22
PRP8 PRP39
PRP8 HUB1
PRP8 LSM2
PRP8 SMD1
PRP8 PRP28
PRP8 SSB1
PRP8 STO1
PRP8 SNU114
PRP8 CEF1
PRP8 SMD2
PRP8 CWC23
PRP8 PRP4
PRP8 CLF1
PRP8 PRP43
PRP8 PRP2
TSC13 NVJ1
TSC13 RIC1
TSC13 ELO3
ATG3 ATG7
ATG3 ATG5
ATG3 ATG12
ATG3 ESA1
ATG3 ATG8
PDR12 YOR1
PDR12 CMK1
RRN3 RPA49
RRN3 RPA43
RRN3 RPA135
RRN3 CBF5
RRN3 ERG13
RRN3 RPA190
SUR1 STR2
SUR1 SGF73
SUR1 AUR1
SUR1 TOR2
SUR1 ERD1
SUR1 BXI1
SUR1 GYP1
SUR1 RVS161
SUR1 SEC72
SUR1 ELO3
SUR1 FAT1
SUR1 VPS9
SUR1 LAT1
SUR1 COG8
SUR1 THR4
SUR1 UTH1
SUR1 CDC73
SUR1 MNN2
SUR1 VPS74
SUR1 SUR2
SUR1 VPS8
SUR1 VPS4
SUR1 YEH2
SUR1 GEF1
SUR1 ERG6
YFR045W UPS1
YFR045W CHS1
SEC63 SLY41
SEC63 DRS2
SEC63 RPS17B
SEC63 ERG6
SEC63 YET1
SEC63 SPC1
SEC63 IRE1
SEC63 HOC1
SEC63 VPS4
SEC63 UBC7
SEC63 SIL1
SEC63 KAR2
SEC63 VHS1
SEC63 YPK9
SEC63 SPF1
SEC63 STE24
SEC63 SEC72
SEC63 CWH41
SEC63 ERG3
RIA1 SKI7
RIA1 RKM1
RIA1 TIF6
HIT1 CHS1
HIT1 FKS1
VMA21 VPS29
VMA21 DEP1
VMA21 PTK1
VMA21 LSM1
VMA21 VMA11
VMA21 RIM11
VMA21 PKR1
VMA21 VPH1
VMA21 AGE2
VMA21 ERG6
VMA21 VMA3
WSC2 HEK2
WSC2 SLG1
UBC5 Rbx1
UBC5 MOT2
UBC5 UBC4
SHE2 IST2
SHE2 SRP1
SHE2 MUD1
SHE2 ASH1
SHE2 SHE3
PTC7 SEC14
YNG1 ADA2
YPK9 RIC1
STS1 RAD23
STS1 SRP1
ERG3 YPT6
ERG3 TOP1
ERG3 ERG5
ERG3 AIM44
ERG3 OLE1
ERG3 KRE1
ERG3 IES2
ERG3 TRS65
ERG3 WBP1
ERG3 RGP1
ERG3 SKN7
ERG3 GYP1
ERG3 ARL1
ERG3 CHO2
ERG3 ERG25
ERG3 COA4
ERG3 PMR1
ERG3 ARV1
ERG3 SMI1
ERG3 BNI1
ERG3 ARF1
ERG3 YPL150W
ERG3 TGL2
ERG3 ERG6
RAD17 CSM4
RAD17 PPH3
RAD17 DCC1
RAD17 DUN1
RAD17 CTF18
RAD17 CDC7
RAD17 RAD5
RAD17 RAD53
RAD17 CDC6
RAD17 DDC1
RAD17 TOF1
RAD17 ELG1
RAD17 TEL1
RAD17 DPB11
RAD17 POL32
GCR1 NUP133
GCR1 POM152
GCR1 NUP84
GCR1 NUP120
GCR1 NUP53
GCR1 PHO85
SER2 HPT1
SER2 ALT1
SER2 FCY2
SER2 FAB1
SER2 ELP6
SER2 CSE2
SER2 SAT4
SER2 NUP84
HTA1 RNA14
HTA1 CCS1
HTA1 MMS22
HTA1 CIK1
HTA1 PRE9
HTA1 ARP4
HTA1 LSM1
HTA1 ASF1
HTA1 YTA7
HTA1 SPT21
HTA1 KAP114
HTA1 HTA2
HTA1 SPT10
HTA1 ARP8
HTA1 SRM1
HTA1 DPB3
HTA1 PPH3
HTA1 PSE1
HTA1 CTF18
HTA1 PPP2R4
HTA1 YKU80
HTA1 MCK1
HTA1 STO1
HTA1 GET2
HTA1 CTK1
HTA1 RPC82
HTA1 HTZ1
HTA1 ESA1
HTA1 YKU70
HTA1 HTB2
HTA1 BRE5
HTA1 DPB4
HTA1 SWR1
HTA1 EPL1
FUI1 WHI3
NPT1 MSC1
NPT1 MMS22
NPT1 SPE1
NPT1 BNA6
NPT1 BNA5
NPT1 ASF1
NPT1 SIR2
NPT1 BNA1
NPT1 SIC1
RTC6 MRPL9
RTC6 MRPL1
SGT2 GET1
SGT2 SSA1
SGT2 SEC22
SGT2 GET4
SGT2 SSE1
SGT2 MDY2
SGT2 SUP35
SGT2 GET2
SGT2 HSP104
DPB2 CTF18
DPB2 DPB11
DPB2 CDC28
DPB2 IMD3
DPB2 DPB3
DPB2 DPB4
DPB2 PSF1
DPB2 POL2
ADH4 ADH1
CHS7 GUP1
CHS7 PRE9
CHS7 EDE1
CHS7 ARC40
CHS7 SMY1
CHS7 HOC1
CHS7 TUS1
CHS7 NUP133
CHS7 RVS161
CHS7 ELO3
CHS7 SHE4
CHS7 RPA34
CHS7 SLA1
CHS7 BNI1
CHS7 FKS1
CHS7 SMI1
CHS7 VPS8
CHS7 ILM1
CHS7 PRR1
CHS7 RPO41
CHS7 PEX6
CHS7 BST1
FPS1 HOG1
FPS1 FKS1
FPS1 SMI1
FPS1 AMD1
FPS1 OAR1
FPS1 ARO1
FPS1 YPK1
FPS1 PPZ1
FPS1 SKT5
FPS1 CHS1
FPS1 NTH1
NQM1 TAL1
THI6 BRE5
THI6 CTI6
THI6 VPS71
THI6 SWR1
ASI3 ASI1
NRM1 SWI6
NRM1 RAD53
ATG16 ATG12
ATG16 ATG5
EPL1 EAF3
EPL1 TRA1
EPL1 YNG2
EPL1 HTA2
EPL1 ESA1
EPL1 EAF6
EPL1 ARP4
EPL1 SWC4
EPL1 SAP185
EPL1 YAF9
EPL1 SWR1
KIN3 ASC1
KIN3 NDC80
KIN3 SRN2
KIN3 CIK1
KIN3 PMR1
KIN3 CLB5
KIN3 UBP3
KIN3 PTC1
KIN3 BRE5
KIN3 SIC1
USA1 YOS9
USA1 DFM1
USA1 LSM1
USA1 CDC48
USA1 HRD1
FIG4 FIG1
FIG4 FIG2
FIG4 FAB1
FIG4 VAC7
RVB2 YPT6
RVB2 MCK1
RVB2 RVB1
RVB2 SPT15
RVB2 PIH1
RVB2 ARP4
RVB2 SWC4
RVB2 IES2
RVB2 RTT103
RVB2 NOP58
RVB2 SIC1
RVB2 ARO1
RVB2 SWC3
RVB2 VPS72
RVB2 HTZ1
RVB2 VPS71
RVB2 ARP8
RVB2 TAH1
RVB2 SWR1
PBI2 SEC18
CWC15 PRP22
PRE9 RTF1
PRE9 FUB1
PRE9 DUN1
PRE9 PRE7
PRE9 CIK1
PRE9 GIM3
PRE9 CMK1
PRE9 SWD3
PRE9 PRE5
PRE9 POC4
PRE9 TCO89
PRE9 CAF40
PRE9 SCL1
PRE9 MOT2
PRE9 ADA2
PRE9 SIN3
PRE9 GCN2
PRE9 PRE10
PRE9 MET18
PRE9 SUP35
PRE9 ARD1
PRE9 SAP30
PRE9 UME6
PRE9 PRE3
PRE9 RPN8
PRE9 FKS1
PRE9 SMI1
PRE9 PRE2
PRE9 RPN3
PRE9 RPN12
PRE9 YPT6
PRE9 RPN5
PRE9 SPF1
PRE9 RIC1
PRE9 YAF9
PRE9 LGE1
PRE9 RPN10
PRE9 LSM7
PRE9 PUP1
PRE9 MED1
PRE9 POL32
PRE9 GIM5
PRE9 BRE1
PRE9 SWD1
PRE9 ECM29
AFG3 MGR3
AFG3 PIM1
AFG3 PHB1
AFG3 PHB2
AFG3 MRPL32
AFG3 SIR2
AFG3 YTA12
BUB1 MAD2
BUB1 CIN8
BUB1 BIM1
BUB1 TOP1
BUB1 CDC28
BUB1 GIM3
BUB1 RPB3
BUB1 CTF19
BUB1 MCM21
BUB1 GIM5
BUB1 ASF1
BUB1 HCM1
BUB1 ARP6
BUB1 CTI6
BUB1 MAD1
BUB1 CTF18
BUB1 CLB5
BUB1 SWE1
BUB1 APQ12
BUB1 BUB3
BUB1 ARP8
BUB1 SWR1
BUB1 TOF1
BUB1 MEC1
BUB1 LSM1
BUB1 CKB2
BUB1 RLM1
BUB1 PIG1
BUB1 SLI15
BUB1 TBS1
BUB1 EAF3
BUB1 CTK1
BUB1 TOS4
BUB1 YDL119C
BUB1 VPS72
BUB1 VPS71
BUB1 DCC1
BUB1 HTZ1
BUB1 SKP1
BUB1 SLK19
BUB1 CIN1
BUB1 MRE11
BUB1 RRM3
BUB1 SET2
COQ6 COQ3
YBL010C NTR2
RRB1 RPL3
RRP4 SKI7
RRP4 RRP42
RRP4 MPP6
RRP4 SKI6
RRP4 MTR3
RRP4 RRP46
COX17 MIA40
COX17 SCO1
IOC4 ISW1
NCS6 MYO2
NCS6 UBA4
NCS6 NCS2
NCS6 BIM1
NCS6 IKI3
NCS6 GET1
NCS6 GET2
NCS6 URM1
TRA1 SGF29
TRA1 TAF10
TRA1 GCN4
TRA1 SGF73
TRA1 HTA2
TRA1 ARP4
TRA1 SPT7
TRA1 YAF9
TRA1 GAL4
TRA1 UBP8
TRA1 EAF3
TRA1 SWC4
TRA1 TAF9
TRA1 ADA2
TRA1 ESA1
TRA1 TAF6
TRA1 SAP185
TRA1 YNG2
ALT1 LAT1
ALT1 CHO2
ALT1 ARO8
ALT1 GIM3
ALT1 GIM5
ALT1 THR4
ALT1 GCN2
ALT1 ARO1
NDC80 IPL1
NDC80 NKP2
NDC80 MTW1
NDC80 DAM1
NDC80 FIN1
NDC80 SSE1
NDC80 NNF1
NDC80 KRE28
NDC80 MUM2
COX23 SET2
COX23 MCK1
SEC15 PMR1
SEC15 SEC2
SEC15 SEC4
SEC15 SEC10
SEC15 SEC6
SEC15 SEC9
SEC15 MYO2
POL30 MMS22
POL30 REV1
POL30 RAD5
POL30 SIZ1
POL30 BIM1
POL30 OGG1
POL30 RRM3
POL30 RFC5
POL30 RFC4
POL30 RFC3
POL30 RAD51
POL30 POL32
POL30 CTF18
POL30 RFC2
POL30 CDC9
POL30 RAD53
POL30 POP2
POL30 EXO1
POL30 CDC21
POL30 RAD54
POL30 ELG1
POL30 RFC1
POL30 SRO9
POL30 MRE11
POL30 MLH1
POL30 POL2
FPR3 RPA43
FPR3 ULP2
FPR3 LTP1
LSG1 TIF6
LSG1 YVH1
LSG1 MTR2
LSG1 REI1
LSG1 RPL35B
LSG1 RPL2A
LSG1 RPL3
URA1 PDA1
DSE1 BOI1
DSE1 VHS1
NTR2 PRP43
NTR2 NNF1
TIF4631 ASC1
TIF4631 CAF20
TIF4631 RTC3
TIF4631 PUB1
TIF4631 SGN1
TIF4631 CBF5
TIF4631 POL2
TIF4631 PRP11
TIF4631 SUI1
TIF4631 STO1
TIF4631 RBG1
TIF4631 TIF5
TIF4631 MRP7
TIF4631 TIF4632
TIF4631 ZUO1
TIF4631 LHP1
TIF4631 SRO9
TIF4631 PAB1
TIF4631 TIF3
TIF4631 DED1
TIF4631 BRE5
IGO1 CCR4
IGO1 SWE1
IGO1 CDC55
HBS1 RPS6A
CAD1 YAP1
CAD1 RCK1
EFR3 YPP1
EFR3 PHO85
ACF4 LSB3
PCL7 CDC28
PCL7 PHO81
PCL7 PHO85
RPL24B RKR1
RPL24B REI1
CDC7 MAD2
CDC7 CTF18
CDC7 CDC53
CDC7 DCC1
CDC7 CDC28
CDC7 BUB2
CDC7 MAD1
CDC7 ESC2
CDC7 CKB2
CDC7 ORC2
CDC7 CLB5
CDC7 CDC37
CDC7 RAD53
CDC7 DDC1
SEC72 PMR1
SEC72 UME6
SEC72 GIM3
SEC72 ERD1
SEC72 UTH1
SEC72 MNN2
SEC72 SPF1
SEC72 HOC1
SEC72 BRE1
SEC72 KAR2
SEC72 UBP3
SEC72 GIM5
SEC72 DRS2
PIH1 LRS4
PIH1 CWC24
PIH1 TAH1
PIH1 YCR016W
PIH1 NOP58
PIH1 RVB1
PIH1 RSA1
PIH1 REX4
PIH1 NOP53
LYS12 CHC1
PAN2 PAN3
PAN2 CCR4
PAN2 PAP2
HED1 RAD51
SWD1 RTF1
SWD1 DOA4
SWD1 HTZ1
SWD1 YPT6
SWD1 SDC1
SWD1 SWD3
SWD1 VPS72
SWD1 RTT103
SWD1 RSM7
SWD1 ARP6
SWD1 GET1
SWD1 RIC1
SWD1 APQ12
SWD1 BUB3
SWD1 SIN3
SWD1 RPA49
SWD1 VPS71
SWD1 SET1
SWD1 NTO1
SWD1 CDC6
SWD1 YAF9
SWD1 MSC1
SWD1 GET2
SWD1 SWD2
SWD1 CTK1
SWD1 RPN10
SWD1 LGE1
SWD1 SOH1
SWD1 UBP3
SWD1 ESA1
SWD1 SPP1
SWD1 CSE2
SWD1 SRO9
SWD1 SET3
SWD1 SWR1
CCR4 IGO2
CCR4 DUN1
CCR4 SPT15
CCR4 CAF40
CCR4 SSN2
CCR4 GCS1
CCR4 SPT10
CCR4 LSM1
CCR4 NOT5
CCR4 PAB1
CCR4 CDC36
CCR4 SSD1
CCR4 POP2
CCR4 HEK2
CCR4 WHI5
CCR4 CAF130
CCR4 CDC73
CCR4 SWI6
CCR4 ARF1
CCR4 ELG1
CCR4 MOT2
CCR4 DBF2
NOP9 NSR1
GPD2 GPD1
ARK1 SLA1
ARK1 PAN1
ARK1 YAP1802
ISW2 DLS1
ISW2 PAC10
ISW2 MEC1
ISW2 IES2
ISW2 TEL1
ISW2 DPB4
ISW2 UME6
ISW2 DDC1
ISW2 DNA2
ISW2 ISW1
ISW2 CDC8
ISW2 DPB11
ISW2 ITC1
KXD1 VAB2
KXD1 CNL1
SUR2 PMR1
SUR2 AUR1
SUR2 GET1
SUR2 GET2
SUR2 VMA2
SUR2 LIP1
SUR2 RIC1
SUR2 RVS161
SUR2 ERG6
SUR2 LAC1
SUR2 LCB3
SUR2 SHR3
RPN14 RPN7
RPN14 RPN1
RPN14 RPN5
RPN14 RPN8
RPN14 RPT2
RPN14 ECM29
RPN14 RPN3
RPN14 NAS6
RPN14 RPT3
UTP8 NOC4
UTP8 UTP5
UTP8 MSN5
UTP8 UTP7
UTP8 NOP58
UTP8 UTP15
UTP8 LOS1
UTP8 UTP9
UTP8 NOP14
UTP8 GSP1
UTP8 MPP10
TYW1 PWP1
TIM54 TIM12
TIM54 TIM22
SKP1 SRB7
SKP1 YDR131C
SKP1 BFA1
SKP1 BOP2
SKP1 YDR306C
SKP1 SAF1
SKP1 RCY1
SKP1 RRI1
SKP1 YPT52
SKP1 SIC1
SKP1 CDC53
SKP1 UFO1
SKP1 YLR352W
SKP1 DAS1
SKP1 SSA2
SKP1 SSA1
SKP1 MET30
SKP1 SGT1
SKP1 GRR1
SKP1 MDM30
SKP1 HRT3
SKP1 AMN1
SKP1 CDC34
SKP1 CEP3
SKP1 LAG2
PEX15 PEX6
CTR1 CTR3
VTI1 PEP12
VTI1 VPS41
VTI1 TVP23
VTI1 TLG1
VTI1 VPS16
VTI1 SED5
VTI1 YKT6
VTI1 ENT3
RSC1 SAP30
RSC1 UME6
RSC1 RSC30
RSC1 SPT15
RSC1 VPS72
RSC1 RSC3
RSC1 ARP6
RSC1 EAF3
RSC1 SET2
RSC1 VPS71
RSC1 STH1
RSC1 SIN3
RSC1 ARP7
RSC1 IOC3
RSC1 RTT102
RSC1 RSC8
RSC1 HTZ1
RSC1 NPL6
RSC1 MRE11
RSC1 SWR1
YDR249C TOP1
YDR249C WHI3
CIN5 SMI1
CIN5 PHO80
CIN5 BDF1
CIN5 ELC1
CIN5 SIN3
CAF120 MOT2
STB3 SDS3
ULP2 TOP2
ULP2 SSF1
ULP2 UBP3
ULP2 MOT1
ULP2 CIC1
ULP2 CSM1
ULP2 ULP1
RPL6A RKR1
RPL6A ARB1
ERD1 STE24
ERD1 AIM44
ERD1 KEX2
ERD1 HOC1
ERD1 APL6
ERD1 VPS17
ERD1 SPF1
ERD1 ELO3
ERD1 PMR1
ERD1 PMT1
ERD1 PHO85
ERD1 MNN2
ERD1 GYP1
ERD1 IRE1
ERD1 ERP1
ERD1 ERG6
ERD1 CWH41
ERD1 BST1
YBP2 MCM21
YBP2 CTF19
YBP2 MAD2
HBT1 MCK1
HBT1 FKS1
HBT1 CHS1
DBP1 DED1
GSP1 MSN5
GSP1 SRM1
GSP1 YRB30
GSP1 NUP116
GSP1 PSE1
GSP1 SIR4
GSP1 RPN10
GSP1 KAP114
GSP1 LOS1
GSP1 CEX1
GSP1 GSP2
GSP1 MOG1
GWT1 IRE1
GWT1 PRR1
GWT1 ARV1
GWT1 UBC7
GWT1 RIC1
COX14 COX2
COX14 RIP1
COX14 COA3
COX14 COA1
COX14 MSS51
COX14 COX3
PDR18 ZRC1
PDR18 OSW5
KEG1 ROT1
MRP7 MRPL9
MRP7 MRPL16
MRP7 HEK2
FIG1 FIG2
HAP5 HAP3
HAP5 HAP2
HAP5 MCK1
HAP5 SIN3
HAP5 HAP4
HAP5 MSS1
ARP7 STH1
ARP7 NPL6
ARP7 RSC3
ARP7 RSC8
ARP7 SWI3
ARP7 RTT102
SET3 MFT1
SET3 HTZ1
SET3 YPT6
SET3 LRS4
SET3 SEC22
SET3 GIM3
SET3 VPS72
SET3 HCM1
SET3 ARP6
SET3 SIN3
SET3 UBP8
SET3 SWC3
SET3 APQ12
SET3 CTI6
SET3 SWR1
SET3 SAP30
SET3 TUB3
SET3 SET1
SET3 TCP1
SET3 DEP1
SET3 SDS3
SET3 ZDS1
SET3 PAC10
SET3 BRE5
SET3 SPT2
SET3 FUS3
SET3 RPN10
SET3 LGE1
SET3 SET2
SET3 VPS71
SET3 YAF9
SET3 HOS4
PST2 SYP1
PST2 RFS1
ERG8 SPE1
ERG8 CHK1
VPS60 IST1
VPS60 PMR1
VPS60 PTK1
VPS60 SNF7
VPS60 VTA1
VPS60 SPF1
SLX9 PSE1
SLX9 LSM1
SLX9 ASM4
SLX9 LSM7
SLX9 TSR1
SLX9 RPS8A
SLX9 GCN2
SLX9 NUP133
SLX9 MOG1
SLX9 IKI3
SLX9 MTR2
SLX9 IST3
SLX9 SRO9
SLX9 XRN1
SLX9 RIO2
SLX9 RRP12
VID28 PDA1
VID28 VID30
UTP20 NOP15
UTP20 MAK21
UTP20 NOP58
UTP20 UTP9
UTP20 UTP7
UTP20 NOC4
UTP20 NOP4
UTP20 MRPL9
UTP20 NOP14
UTP20 MRPL16
UTP20 RCL1
NAS2 ECM29
NAS2 NAS6
NAS2 RPT3
ARC1 LSM1
ARC1 LOS1
ARC1 IKI3
ARC1 NCS2
ARC1 NUP188
ARC1 GUS1
IOC2 ISW1
IOC2 SEC22
ITT1 SUP35
DEF1 CDC28
DEF1 UBP3
DEF1 RAD5
DEF1 RAD7
RCF2 RIP1
RCF2 COX4
CCW14 HEK2
CCW14 AIM44
CCW14 RIC1
YHC3 YKT6
YHC3 PSD1
PAN3 GIM5
PAN3 DUN1
PAN3 GIM3
PAN3 BIM1
PAN3 PAP2
RPT2 RPN7
RPT2 RPN1
RPT2 RPN5
RPT2 RAD23
RPT2 SPT7
RPT2 RPN3
RPT2 FRK1
RPT2 NAS6
RPT2 RPT3
RPT2 RPN10
RPT2 RPN2
RPT2 ECM29
RPT2 RPN12
LRG1 AIM44
LRG1 ROM1
LRG1 CDC53
LRG1 CDC24
LRG1 CDC34
GET4 COG8
GET4 SSA1
GET4 MDY2
GET4 GET1
GET4 GET2
GET4 YDJ1
YCK3 VPS41
YCK3 YCK1
STP2 RIM11
PRP2 BRR2
NUP120 NUP49
NUP120 NUP188
NUP120 NUP60
NUP120 MLP1
NUP120 APQ12
NUP120 NUP116
NUP120 NUP133
NUP120 CSE2
NUP120 RAD51
NUP120 NUP84
NUP120 NUP53
TDA2 CAP1
TDA2 AIM21
NSA2 NOG2
NSA2 PRP43
NSA2 TIF6
NSA2 NOP15
NSA2 RIX1
NSA2 RPF2
NSA2 NUG1
NSA2 BUD20
NSA2 RLP7
NSA2 NOP7
CFT2 RNA14
CFT2 REF2
CFT2 HCA4
CFT2 PAP1
CFT2 PTA1
CFT2 SSU72
CFT2 SWD2
MLH2 MLH1
MLH2 RPN8
CHC1 CLC1
CHC1 SLA2
CHC1 APM1
CHC1 PEP12
CHC1 ENT5
CHC1 SSE1
CHC1 SLA1
CHC1 LAS17
CHC1 ENT3
CHC1 GGA1
CHC1 ARF1
CHC1 APL2
CHC1 CHS6
CHC1 ENT2
CHC1 SCD5
TAF7 TAF10
TAF7 TAF1
TAF7 BDF1
TAF7 TAF9
TAF7 SPT15
TAF7 TAF13
TAF7 RTG3
TAF7 TAF6
ESA1 MFT1
ESA1 SSE1
ESA1 MRPL24
ESA1 ARP6
ESA1 SLX8
ESA1 RGP1
ESA1 HTA2
ESA1 LSB3
ESA1 MON1
ESA1 RAD51
ESA1 SIR2
ESA1 SDS3
ESA1 VMA22
ESA1 YPT6
ESA1 ISW1
ESA1 SWI6
ESA1 SPT2
ESA1 RAD50
ESA1 VPS4
ESA1 IES2
ESA1 YNG2
ESA1 SET2
ESA1 SNF5
ESA1 MSR1
ESA1 SWR1
ESA1 IKI3
ESA1 HTZ1
ESA1 ASF1
ESA1 BDF1
ESA1 YAP1
ESA1 SWD3
ESA1 ARP4
ESA1 SWC4
ESA1 SNF12
ESA1 MOT1
ESA1 DBF2
ESA1 LSM1
ESA1 RIM101
ESA1 SHE4
ESA1 LYS20
ESA1 EAF6
ESA1 SGF73
ESA1 WHI5
ESA1 BUB2
ESA1 RTT109
ESA1 EAF3
ESA1 MSC1
ESA1 LGE1
ESA1 BRE1
ESA1 CNM67
ESA1 CDC23
ESA1 CKB2
ESA1 VPS8
ESA1 MDM32
ESA1 YAF9
RIM11 HRI1
RIM11 PRS5
RIM11 UME6
RIM11 MCK1
RIM11 CAB2
RIM11 LSM3
RIM11 PRS3
RIM11 PMD1
RIM11 HXK2
RIM11 IES2
RIM11 CSN9
RIM11 PSD1
RIM11 DED81
MEP2 VMA4
MEP2 GUP1
MEP2 VTC1
MEP2 CBF5
MEP2 MSS11
MEP2 MSN1
FAA4 FAT1
FAA4 Acot5
SST2 HOG1
SST2 CSN9
SST2 KEL1
SST2 KSS1
SST2 GPA1
EPS1 PDS1
RPL19B BRE5
RPL19B KAR2
RPL19B RKR1
RPL19B RPF2
VTC2 CMD1
NOP16 TIF6
NOP16 GCN20
NOP16 SSF1
NOP16 NOP15
TUP1 HOG1
TUP1 SRB7
TUP1 RFX1
TUP1 PGD1
TUP1 SIN3
YJL171C GUP1
DYN3 MON1
DYN3 CIK1
DYN3 CCZ1
DYN3 CIN8
DYN3 RET2
DYN3 GIM3
DYN3 CAP1
DYN3 BNI1
DYN3 GIM5
DYN3 PAC10
DYN3 SEC24
DYN3 SCS2
DYN3 CLB4
DYN3 CIN1
DYN3 ASE1
DYN3 ARP1
DYN3 LSM1
DYN3 BIM1
DYN3 DYN1
DYN3 SSD1
YNK1 PFK1
YNK1 RPA135
LSM7 YPT6
LSM7 TOP1
LSM7 PRP4
LSM7 LSM3
LSM7 SNU114
LSM7 VPS72
LSM7 SAP30
LSM7 BRR2
LSM7 ASF1
LSM7 DIB1
LSM7 SNU23
LSM7 RIC1
LSM7 APQ12
LSM7 BUB3
LSM7 SIN3
LSM7 LSM1
LSM7 NAB2
LSM7 NUP188
LSM7 SWR1
LSM7 EAF3
LSM7 RAD51
LSM7 LSM2
LSM7 NUP60
LSM7 SMD2
LSM7 BUD13
LSM7 SIC1
LSM7 GET2
LSM7 PRP24
LSM7 LGE1
LSM7 IST3
LSM7 MED1
LSM7 HTZ1
LSM7 LHP1
LSM7 SSF1
LSM7 XRN1
LSM7 SOH1
APL2 INO4
APL2 CHS6
APL2 APM1
APL2 ALY2
APL2 APM2
APL2 ENT5
APL2 IRC6
APL2 AVL9
AMN1 SIC1
AMN1 ZUO1
TPK3 PKH1
TPK3 RAS1
TPK3 CAX4
TPK3 JJJ1
TPK3 YAK1
tQ(UUG)B URM1
DFM1 HRD1
DFM1 CDC48
CLB5 MCK1
CLB5 TOP1
CLB5 CDC28
CLB5 SLD3
CLB5 GIM3
CLB5 GIM5
CLB5 RRM3
CLB5 DUN1
CLB5 CLB2
CLB5 SPC42
CLB5 SPO12
CLB5 BUB3
CLB5 ARP8
CLB5 RTS1
CLB5 WHI3
CLB5 DCC1
CLB5 CTF18
CLB5 MEC1
CLB5 PDS1
CLB5 SIC1
CLB5 SWI6
CLB5 CDH1
CLB5 STB1
CLB5 BIM1
CLB5 RAD53
CLB5 ORC6
CLB5 CDC6
RDH54 RAD54
RDH54 RAD51
RDH54 ULS1
KAP114 SUA7
KAP114 HTA2
KAP114 SPT15
KAP114 HTZ1
KAP114 HTB2
FOL2 SRP1
MCK1 YPT6
MCK1 QCR2
MCK1 HAP4
MCK1 UBC4
MCK1 YKL107W
MCK1 PET122
MCK1 RTS1
MCK1 YGL235W
MCK1 MBR1
MCK1 MSS1
MCK1 CTF18
MCK1 HOM3
MCK1 PEX11
MCK1 KNS1
MCK1 ARO7
MCK1 PAH1
MCK1 ARO1
MCK1 INO4
MCK1 SWD3
MCK1 GZF3
MCK1 BRE1
MCK1 YBR225W
MCK1 YLR072W
MCK1 MIP1
MCK1 PEX31
MCK1 MMS22
MCK1 QRI7
MCK1 LST4
MCK1 CIK1
MCK1 CDC14
MCK1 HAL9
MCK1 VPS72
MCK1 RTT103
MCK1 CDC6
MCK1 MMR1
MCK1 PKH1
MCK1 IRA2
MCK1 HSV2
MCK1 OMS1
MCK1 GCS1
MCK1 LSM1
MCK1 MIH1
MCK1 YGR125W
MCK1 ELO3
MCK1 SDH4
MCK1 HMI1
MCK1 RPA34
MCK1 COG8
MCK1 ORC6
MCK1 UME6
MCK1 SUB1
MCK1 FKS1
MCK1 BRE5
MCK1 SIC1
