source target
TULP3 FOXK2
TULP3 USP7
TULP3 PPP1R12A
TULP3 MAPK3
TULP3 ARIH1
TULP3 BACH2
TULP3 WDR19
TULP3 RAD18
TULP3 KBTBD7
TULP3 WAPAL
TULP3 FOXK1
TULP3 WDR35
TULP3 TTC21B
TULP3 ARIH2
TULP3 MCRS1
TULP3 RNF138
TULP3 NUMB
HOXB5 PAG1
HOXB5 HOXC4
HOXB5 CCNYL1
HOXB5 SRC
HOXB5 EFR3A
HOXB5 HIST1H1D
HOXB5 NUP155
HOXB5 ATP6V0A1
HOXB5 PALM
HOXB5 CCNY
HOXB5 SIRT5
HOXB5 CNTN1
HOXB5 NUP35
HOXB5 UBTD2
HOXB5 LYN
HOXB5 C12orf75
HOXB5 EFR3B
HOXB5 YES1
SH3BP5 RAB11A
SH3BP5 RAB11B
TMEM179B FAM189B
TMEM179B TM4SF18
TMEM179B SLC39A8
TMEM179B UPK1A
TMEM179B FAM189A2
TMEM179B TMEM107
C2orf27B NFKBIE
STK40 TRIB3
STK40 RFWD2
STK40 TRIB1
STK40 JUNB
NCL NPM1
GINS1 GINS3
GINS1 MCM7
GINS1 TIPIN
ABHD5 SNRK
ABHD5 TRIM59
ABHD5 SARAF
ABHD5 NRAS
THSD4 KANK2
THSD4 HSPA8
THSD4 ARID5B
THSD4 NUFIP2
THSD4 KRBA1
THSD4 CEP164
THSD4 USP54
THSD4 ZNF609
THSD4 GLI3
THSD4 OFD1
TMLHE STIM2
CYTH3 CCDC120
CYTH3 OIP5
CYTH3 GPS2
CYTH3 C1orf106
TAF1C RPL18A
TAF1C RPS14
TAF1C EAF1
TAF1C RBM34
TAF1C TAF1B
TAF1C CCT7
TAF1C RPL14
TAF1C TAF1D
PRPF6 KIAA1143
PRPF6 DDX23
PRPF6 GCFC2
PRPF6 SNRPG
PRPF6 RBM42
PRPF6 TSSC4
PRPF6 SNRPE
PRPF6 PRPF4
SEC14L1 C2CD2
SEC14L1 LAMP3
SEC14L1 KPTN
SEC14L1 CDH13
SEC14L1 CD70
SEC14L1 NCR3LG1
MTERF3 RBMX
MTERF3 FBXW11
MTERF3 MRPL4
MTERF3 MRPL39
MTERF3 CDX1
MTERF3 HNRNPA1
MTERF3 RBM42
EDEM1 ZACN
EDEM1 NAAA
EDEM1 LYZL1
EDEM1 MPPE1
EDEM1 GALNT6
RORC GLB1
RORC CTSA
RORC ANKHD1-EIF4EBP3
DENR MCTS1
DENR COPS6
DENR PDK1
DENR NSUN4
DENR COPS7A
DENR ATG13
DENR PDLIM5
DENR CHGA
DENR COPS7B
DENR BTBD1
DENR RB1CC1
DENR USP47
DENR RWDD2B
DENR FSD1
LTV1 BYSL
LTV1 PCGF2
LTV1 RPS2
LTV1 RPS14
NFKBIB BIRC7
NFKBIB RELA
NFKBIB NFKB2
NFKBIB MCC
NFKBIB NFKB1
ITK HSP90AA5P
ITK HSP90AB3P
ITK DYNC1I2
ITK GAPDHS
ITK HSP90AB1
PI4K2B HDAC10
PI4K2B GFOD1
PI4K2B PDDC1
PI4K2B SSSCA1
PI4K2B SPINT2
PI4K2B GMPPB
PI4K2B EFNB2
PI4K2B MANSC1
PI4K2B KBTBD4
IFNGR1 FGFR1
IFNGR1 TMEM30B
IFNGR1 CD320
IFNGR1 TNFRSF10B
IFNGR1 NDFIP1
IFNGR1 SRC
IFNGR1 RHOU
IFNGR1 SLC9A6
IFNGR1 RAET1E
IFNGR1 JAK1
GSTK1 PAG1
GSTK1 LIMA1
GSTK1 TK2
GSTK1 DCAF8
GSTK1 HSPD1
SPTB CPLX4
SPTB TXNDC5
SPTB ZBTB12
SPTB CRP
CD300E ATF6
CD300E TMEM67
CD300E PKD2
KCNG1 FAM189A2
KCNG1 ZNRF4
SF3B2 RBM17
SF3B2 SNRPE
SF3B2 SNRPA1
SF3B2 RBM7
SF3B2 SNRPG
DKK3 ADAMTS1
DKK3 GLG1
DKK3 HSPD1
DKK3 ABCB10
DKK3 DNAJC30
DKK3 MYO1B
DKK3 GOSR2
DKK3 GSK3B
DKK3 UBA52
DKK3 SENP5
DKK3 MYO5B
DKK3 TIMP3
DKK3 SLC25A5
DKK3 LAMA5
DKK3 PCM1
DKK3 ATP5H
DKK3 PCOLCE2
DKK3 MYO5C
DKK3 INHBE
DKK3 SREBF2
DKK3 SULF2
DKK3 MYO9B
DKK3 GDF11
DKK3 RPS3
DKK3 MYO5A
DKK3 SMOC1
DKK3 ATP5O
INSR PON2
INSR SCGB1D1
INSR FAM19A4
INSR DNASE1L2
INSR PTPRK
CSTA ZIC1
LAMC1 TXLNB
LAMC1 PNLIP
LAMC1 TGFB1
LAMC1 FAM175A
EED AEBP2
EED BTRC
EED CLASRP
EED FBXW11
EED PHF19
ISCU LONRF1
ISCU TMEM184A
NKAP ARMC8
NKAP CHD9
NKAP ZCCHC17
NKAP FTL
NKAP HIST1H1T
NKAP NOS1AP
NKAP LLGL2
NKAP USP7
NKAP MDK
NKAP EPB41L2
NKAP SREK1IP1
NKAP C1orf226
NKAP RSBN1L
NKAP ZC3H18
NKAP PRPF40A
NKAP ZZEF1
NKAP AKAP17A
NKAP PNN
FOXS1 PPP2R1B
FOXS1 PPP2CA
MANF BCL2L15
MANF ADAM21
TUBB7P TUBB2A
ANXA8L1 CDK15
CSE1L TMEM206
RIC3 ACTB
RIC3 ATP9A
RIC3 TAPT1
RIC3 USP22
RIC3 LRBA
RIC3 NCAPH2
RIC3 NCAPD3
RIC3 PHB
RIC3 PHB2
GUCD1 IMPDH1
CASP9 BIRC8
EXOC4 IKBIP
EXOC4 IL1R2
EXOC4 GGA1
EXOC4 EXOC1
EXOC4 DTNBP1
EXOC4 EXOC8
EXOC4 TPM1
EXOC4 SETDB1
EXOC4 STX11
POLE LRRC46
POLE HSPA8
POLE LGALS3BP
POLE C16orf45
POLE DKKL1
POLE LYPD4
APIP LYG2
APIP HEPHL1
APIP UBA3
TMEM214 LYPD3
TMEM214 KIAA1467
TMEM214 TNFRSF10B
TMEM214 KIR3DL2
TMEM214 SEMA7A
TMEM214 DPEP1
TMEM214 CCDC107
TMEM214 ZACN
TMEM214 UPK1A
TMEM214 DLK1
TMEM214 ADPGK
TMEM214 OPCML
TMEM214 TLR1
TMEM214 PTPRN
TMEM214 MPPE1
WDR13 EPHA1
TMEM79 GCNT2
TOMM40 KRBA1
TOMM40 KLRF1
TOMM40 CYP2C9
TOMM40 FOXRED2
TOMM40 TOMM22
TOMM40 NCR3LG1
TRAPPC3 GLB1
TRAPPC3 KANK4
TRAPPC3 TBC1D14
TRAPPC3 TRAPPC2
TRAPPC3 CCDC102B
NAALAD2 GGT7
NAALAD2 TMEM30B
NAALAD2 NAALADL2
NAALAD2 SCGB1D4
ADAM32 BCL2L11
ADAM32 MAP2K7
ADAM32 JAG2
ADAM32 METTL9
ADAM32 KTN1
ADAM32 ADAMTS1
ADAM32 GAS6
ADAM32 ASPHD2
ADAM32 IQCB1
ADAM32 STAT5B
ADAM32 ADAM9
ADAM32 INTS4
ADAM32 KIAA0391
EMC2 EMC8
EMC2 EMC7
EMC2 EMC10
EMC2 EMC6
EMC2 EMC1
EMC2 EMC3
EMC2 MMGT1
EMC2 EMC4
EIF3F EIF3A
EIF3F PRRC2B
EIF3F C11orf49
EIF3F JOSD1
EIF3F LRRC49
EIF3F EIF3K
EIF3F EIF3L
EIF3F EIF4E2
EIF3F EIF3G
EIF3F EIF3I
EIF3F EIF3M
EIF3F EIF3E
EIF3F EIF3H
CPLX4 ACTA2
CPLX4 MAPK3
CPLX4 EFHD1
CPLX4 CBX5
CPLX4 MICU2
CPLX4 HSPA8
SLC15A1 ADCK1
SLC15A1 STARD3
SLC15A1 SLC25A25
SLC15A1 RAB3B
SLC15A1 C4A
SLC15A1 RDH13
SLC15A1 XPR1
SLC15A1 SLC25A28
SLC15A1 TUBA4A
SLC15A1 UBXN8
SLC15A1 PDS5B
SLC15A1 TVP23C
SLC15A1 PDXDC1
SLC15A1 C19orf25
SLC15A1 TAMM41
SLC15A1 KNTC1
SLC15A1 MTX3
SLC15A1 ATL2
SLC15A1 HIP1R
SLC15A1 DNAJC19
SLC15A1 SLC35G2
SLC15A1 CDYL
SLC15A1 SPPL3
SLC15A1 SLC26A6
SLC15A1 SGPP1
SLC15A1 CHPT1
SLC15A1 OMA1
SLC15A1 ATP9A
SLC15A1 SFXN5
SLC15A1 IPO11
SLC15A1 ATP12A
SLC15A1 JAK1
SLC15A1 SFXN3
SLC15A1 MTX1
UGT2B15 UGT2A3
ARFGAP3 CCDC102B
OTUD4 VTN
OTUD4 WBP2NL
OTUD4 TSPYL6
CTDNEP1 SRPRB
CTDNEP1 FAM189B
CTDNEP1 CCDC107
CTDNEP1 PDGFRB
CTDNEP1 EVA1C
CTDNEP1 HLA-DRB1
CTDNEP1 SLC17A2
PRMT6 MADD
PRMT6 DDX23
PRMT6 CIRBP
PRMT6 LEF1
PRMT6 LYPD4
PRMT6 TCF7L2
PRMT6 SOST
PRMT6 ENAH
PRMT6 KIRREL
PRMT6 UBP1
PRMT6 DNAJC12
DHX15 KNOP1
DHX15 ZGPAT
PPP1R3B YY1
NFATC1 LRRC28
NFATC1 ARMC8
NFATC1 SEMA7A
NFATC1 ZMYND19
NFATC1 PLOD1
NFATC1 HMGCS2
NFATC1 PPP3CA
MRPS18A MRPL41
MRPS18A MRPL42
MRPS18A FBXW11
MRPS18A MRPL35
MRPS18A MRPL4
MRPS18A MRPL39
MRPS18A HNRNPA1
MRPS18A ZNF317
SHQ1 DGCR8
SHQ1 KNOP1
SHQ1 DKC1
SMC3 SDF4
SMC3 RAD21
SMC3 PSMC2
INTS6 OLFM4
INTS6 BBS7
INTS6 CTDSP2
ZNF701 GPATCH4
TSHZ3 IL13RA2
TSHZ3 PSME3
TSHZ3 GPR183
CLEC12A IKBIP
CLEC12A VAMP4
CLEC12A SOX13
CLEC12A GAS6
CLEC12A GOSR2
CLEC12A MAN2A2
FAM160A2 TNFSF13B
FAM160A2 HOOK3
SPATA17 KDM1B
MYH2 HIF1A
MYH2 TLE3
ELAC2 RNF123
ELAC2 YBEY
ELAC2 MRPL21
ELAC2 UBAC1
YPEL5 RMND5A
YPEL5 PRG2
CALML3 RAB11B
CALML3 GPR18
CALML3 KIAA0907
CALML3 RBM24
CALML3 GDF5
CALML3 FAM60A
CALML3 CCDC82
CALML3 ZSCAN12
CALML3 GMCL1
CALML3 CDK15
CALML3 OR51E2
CALML3 FBXL4
CALML3 SEMG2
CALML3 C19orf54
CALML3 C16orf70
CALML3 COASY
CALML3 FRMD1
CALML3 C17orf105
CALML3 SUSD3
CALML3 CD72
CALML3 FCF1
CALML3 ZNF354C
BAG6 FUZ
BAG6 IL17RC
PLB1 CCT6B
PLB1 MPO
PLB1 IFI30
PLB1 IGHA2
SERINC2 TMBIM6
SERINC2 GHITM
SERINC2 ATP6V0A2
SERINC2 ATP6V0A1
RHOF RAP1GDS1
RHOF CCT6B
FAM115A SREK1IP1
FAM115A PWP1
FAM115A UBXN1
FAM115A PEG10
MYO9B BPNT1
MYO9B IFT43
MYO9B SDF4
MYO9B TMOD4
MYO9B CDH5
MYO9B RBM33
IKZF4 IKZF3
IKZF4 IKZF5
ESYT1 KCNC4
ESYT1 TSPAN11
ESYT1 SCGN
MRPL53 MRPL4
FBXW5 ODF3L2
FBXW5 HSPB9
FBXW5 NEFM
FBXW5 SRFBP1
FBXW5 TSNAXIP1
FBXW5 ZNF704
PHLPP1 USP46
PHLPP1 EFNB2
USP27X SH3KBP1
TMEM120A SYPL2
TMEM120A SLC39A4
TMEM120A UPK1A
TMEM120A YIPF3
ADAMTS1 PRG2
ADAMTS1 PRSS50
ADAMTS1 IFNA21
TUBB2A EML1
TUBB2A LAMP3
TUBB2A C1orf85
TUBB2A EML4
TUBB2A CCT6B
TUBB2A TTC5
TUBB2A ARL2
TUBB2A TBCD
XPO7 LYPD3
XPO7 HTR2C
XPO7 CDHR5
XPO7 TMEM108
XPO7 DLK2
XPO7 EDNRB
XPO7 CHRM4
XPO7 TMEM206
XPO7 PDCD1
XPO7 OPRM1
XPO7 CD70
XPO7 VASN
XPO7 RP2
XPO7 MAS1
IRF2BP2 IRF2BP1
IRF2BP2 GCHFR
KLHDC3 CDH19
KLHDC3 CRTAC1
KLHDC3 COPS6
KLHDC3 PIP5K1A
KLHDC3 CLASP2
KLHDC3 RAD18
KLHDC3 MOCS1
KLHDC3 WDR55
KLHDC3 FOXK1
KLHDC3 TSPYL4
KLHDC3 RPL15
KLHDC3 EAF1
KLHDC3 TBL1X
KLHDC3 TCEB1
KLHDC3 RPS6KA4
KLHDC3 GLMN
KLHDC3 CUL2
KLHDC3 ARIH1
KLHDC3 MLLT4
PLEKHA5 SSSCA1
PLEKHA5 IL17RA
PRPF40B RGS9
NUDT9 TRIM11
NUDT9 ASNA1
NUDT9 WDR5B
EIF5A2 DOHH
FUT3 HYAL2
FUT3 FAM8A1
FUT3 GALNT12
FUT3 ECE1
FUT3 CACNA2D1
FUT3 C1QL1
ZNF396 SCAND1
ZNF396 ZNF174
ZNF396 ZKSCAN4
ZNF396 ZSCAN20
ZNF396 PGBD1
ZNF396 ZKSCAN3
SMARCA2 RELB
SMARCA2 ACTBL2
SMARCA2 BCL7A
SMARCA2 SMARCC2
SMARCA2 SMARCE1
WWP2 LDLRAD4
WWP2 POLR2A
WWP2 AMOTL1
WWP2 CPSF6
WWP2 FAM189A2
CDKN2AIP SART3
CDKN2AIP MAGEB10
CDKN2AIP HNRNPF
CDKN2AIP HNRNPDL
CDKN2AIP ELAVL2
FEZ2 KIF6
FEZ2 TRMT2A
GLIPR1L2 ZMYND19
GLIPR1L2 ZZEF1
GLIPR1L2 GID4
METTL8 DCAF8
METTL8 HSPD1
CPT2 NDUFA13
CPT2 ATP5D
PCK1 PCK2
C7orf25 MUC5B
EVA1C EPHX1
EVA1C NRP1
EVA1C TYW1
EVA1C PDZD8
EVA1C POLR3A
EVA1C SLC27A6
EVA1C DHRS7
EVA1C EDA
EVA1C DBF4B
EVA1C SACM1L
EVA1C RETSAT
EVA1C TMEM192
EVA1C SPTLC2
STX4 RNF11
STX4 SLC39A8
STX4 COG5
STX4 GPR141
STX4 AAGAB
STX4 SLC7A1
STX4 SCGN
STX4 VAMP4
STX4 STX12
STX4 STXBP6
STX4 TMEM30B
STX4 STXBP3
STX4 TACR1
RSPO1 ZZEF1
RSPO1 ZNF579
RSPO1 CHTOP
RSPO1 LACRT
RSPO1 C1QBP
TUFT1 ZYX
TUFT1 SMC6
TUFT1 ATF1
TUFT1 EXOC1
CCT6B KDM4B
CCT6B WDR77
CCT6B GNB2
CCT6B CDK11A
CCT6B KLHL33
CCT6B THOC3
CCT6B DCAF8
CCT6B BUB3
CCT6B TTLL9
CCT6B SEC31B
CCT6B PEX7
CCT6B TUBG2
CCT6B FBXW4
CCT6B DCAF10
CCT6B RFWD2
CCT6B PNPLA1
CCT6B MAPK15
CCT6B C1orf127
CCT6B TSSC1
CCT6B ODF1
CCT6B WDR5B
CCT6B DCAF5
CCT6B ACTBL2
CCT6B TUBA1C
CCT6B MAPK10
FN3KRP LACRT
FN3KRP IGHA1
FN3KRP LTF
FN3KRP DOHH
GPN1 GPN3
GPN1 POLR2G
SSBP3 SSBP2
SSBP3 SSBP4
SSBP3 LHX1
AP3B2 AP3S1
AP3B2 DTNBP1
AP3B2 EDA
ZNF200 FAM208B
FGL1 PXDN
FGL1 SPATS2L
FGL1 PLEKHA7
FGL1 EPS8
FGL1 AMMECR1L
FGL1 ALDH5A1
FGL1 DDB2
FGL1 TUBD1
FGL1 MMADHC
FGL1 MLLT4
FGL1 ZADH2
FGL1 COL4A2
FGL1 COL14A1
FGL1 C17orf59
FGL1 LCMT2
FGL1 GOLM1
FGL1 LSG1
FGL1 TUBE1
FGL1 C1orf198
FGL1 LOH12CR1
FGL1 FBXO38
FGL1 C16orf59
FGL1 TBC1D10A
FGL1 GTF2H1
FGL1 RBM6
AGT NDUFA3
AGT RIPK4
AGT CANX
ATP6V0A1 MUC1
ATP6V0A1 RNF19B
ATP6V0A1 SMPD3
ATP6V0A1 SLC34A2
ATP6V0A1 SLC35D3
ATP6V0A1 TMEM63A
ATP6V0A1 BCAM
ATP6V0A1 TMEM185A
ATP6V0A1 ATP6V0A2
ATP6V0A1 RGS20
ATP6V0A1 MCAM
ATP6V0A1 ATP6AP2
ATP6V0A1 ATP6V0E1
RGS19 RGS20
PRR3 FGF8
PRR3 GLTSCR2
PRR3 RPS2
ZNF627 EFEMP1
ZNF627 DLK1
ZNF627 PPP1R16B
E2F1 TFDP2
CTDSP2 ANKRD13D
CTDSP2 ATP2B3
CTDSP2 NEK4
CTDSP2 UBTF
CTDSP2 PRR14
CTDSP2 ENDOD1
CTDSP2 CWC22
CTDSP2 CDCA3
CTDSP2 ANKRD13A
CTDSP2 CTDSP1
CTDSP2 MAP7
COL25A1 PLOD1
PRKACB RAPGEF5
PRKACB PRKAR2A
PRKACB AKAP11
PRKACB MRPS15
PRKACB VAPA
PRKACB KLHL28
PRKACB AP2M1
PRKACB RABGGTB
PRKACB DFFB
PRKACB DYRK1A
PRKACB PKIG
PRKACB PRKACG
MCRS1 KANSL1
MCRS1 CDH5
MCRS1 GPBP1L1
MCRS1 UCHL5
MCRS1 NECAB1
MCRS1 PHF20
MCRS1 RTN2
MCRS1 MRPS15
TYSND1 HSPA8
TYSND1 ANKRD40
TYSND1 TEKT3
GLUD1 GLUD2
GLUD1 BIRC8
TM9SF2 TMPRSS11B
LIPH TAZ
LIPH LRRC41
LIPH DHX32
LIPH HAUS7
LIPH C3orf52
LIPH DNAJC12
LIPH FUT11
LIPH RTEL1
LIPH CEP164
LIPH TUBA4A
LIPH NUDCD1
LIPH GDF11
LIPH MSTO1
LIPH LRP5
LIPH NAGLU
MBD3 TXNIP
MBD3 ZBED1
MBD3 GATAD2B
MBD3 L3MBTL2
MBD3 GATAD2A
MBD3 ZBTB46
APCDD1 LTF
APCDD1 MPO
APCDD1 IGHA2
APCDD1 IGJ
TIMP2 TIMP3
TIMP2 MMP2
MYH11 RWDD2B
MYH11 OVCA2
EIF4A2 EIF4A1
CCDC88A CTSL
CCDC88A BBS7
CCDC88A JADE2
CCDC88A FARP2
CCDC88A IL17RA
CCDC88A BRINP3
CCDC88A FKBP6
CCDC88A RAPGEF5
CCDC88A SEC31A
CCDC88A RFTN2
ANTXR2 ANKRD13D
ANTXR2 HS1BP3
ANTXR2 TCEB3
ANTXR2 IKBIP
CCL4 ATP5S
NICN1 C11orf49
NICN1 LRRC49
NICN1 KIAA1841
NICN1 TTLL1
NICN1 UBB
PIK3C2B GRB2
IFNW1 ISG15
CCDC40 CYTH2
CCDC40 HMMR
CCDC40 UNC13B
CCDC40 TRAF5
CCDC40 POTEI
CCDC40 PCM1
CCDC40 TMTC4
CCDC40 PSMC3
CCDC40 COG4
CCDC40 CYTH1
CCDC40 KIAA0319L
CCDC40 FAM83D
CRABP2 CDK15
CRABP2 FCF1
CRABP2 GDF5
CRABP2 UGT1A10
CEP95 LTBR
CEP95 CAV3
HSP90AA1 GBP2
HSP90AA1 BTK
HSP90AA1 STIP1
HSP90AA1 CDK13
HSP90AA1 CDK11A
HSP90AA1 CDK3
HSP90AA1 AURKB
HSP90AA1 CDK15
HSP90AA1 CLK3
HSP90AA1 ANKMY2
HSP90AA1 MYLK4
HSP90AA1 CDK4
HSP90AA1 CDKL4
HSP90AA1 AURKC
C3orf17 C18orf21
C3orf17 RPL18A
C3orf17 POP4
C3orf17 RPL18
C3orf17 GPATCH4
C3orf17 NPM1
USP19 FKBP6
USP19 DOCK5
USP19 AURKC
FOXJ2 MAGEA10
DUSP14 RAB11B
DUSP14 FAM136A
DUSP14 SETDB2
DUSP14 TFG
DUSP14 COASY
DUSP14 KIF3A
DUSP14 FBXL4
DUSP14 PMM1
DUSP14 MAPK9
DUSP14 CPLX3
DUSP14 OR51E2
DUSP14 GDF5
DUSP14 LPCAT4
DUSP14 NSMAF
DUSP14 SYT16
DUSP14 HEATR1
DUSP14 RHOBTB2
DUSP14 MAS1
CHD5 GATAD2A
CHD5 GATAD2B
TRIM16 TRIM16L
GRPR SLC19A2
GRPR USP30
GRPR ATL3
GRPR ACVR2B
GRPR ARV1
GRPR RAB3B
GRPR RAB4A
GRPR FAR2
GRPR RAB32
GRPR FAM213A
GRPR DHRS7
GRPR ASPHD2
GRPR ATP7B
GRPR MTG1
GRPR CDS1
GRPR SLC6A8
GRPR PTRH2
GRPR DPH6
GRPR NDUFAF1
GRPR SLC35G2
GRPR GNPAT
GRPR LMBR1
GRPR PANX1
GRPR ABCB6
GRPR ADCK1
GRPR CDC42BPB
GRPR ARL5B
GRPR ATP12A
GRPR FAM134A
GRPR LMBRD2
GRPR ARL8B
GRPR DSTYK
SERPINB7 TBC1D22B
SERPINB7 CDK15
SERPINB7 NONO
SERPINB7 GDF5
SEPN1 SCGB2A2
SEPN1 WDR5B
SEPN1 HLA-DRB3
SEPN1 PRG2
SEPN1 ST8SIA5
SEPN1 PEX19
SEPN1 LACRT
SEPN1 CHST8
LAMP3 INTS8
LAMP3 ATL3
LAMP3 NEK4
LAMP3 TAMM41
LAMP3 RAB3B
LAMP3 RNF213
LAMP3 SLC22A18
LAMP3 GALNT4
LAMP3 HUS1
LAMP3 HSPA12A
LAMP3 SGPP1
LAMP3 MAPK8
LAMP3 PDK1
LAMP3 FASTKD1
LAMP3 XRCC3
LAMP3 ARL10
LAMP3 KNTC1
LAMP3 HEATR1
LAMP3 NARS2
LAMP3 GLS
LAMP3 GALNT12
LAMP3 MARCH5
LAMP3 SLC25A14
LAMP3 FASTKD3
LAMP3 NEK7
LAMP3 TUBB2B
LAMP3 MAP2K7
LAMP3 JAK1
LAMP3 DOPEY2
LAMP3 HBS1L
LAMP3 MYADM
LAMP3 ARFGEF1
LAMP3 ARL8B
LAMP3 CAMK1D
LAMP3 DSTYK
ANKHD1-EIF4EBP3 FGF8
ANKHD1-EIF4EBP3 HOXC4
ANKHD1-EIF4EBP3 STX11
ANKHD1-EIF4EBP3 SPATA1
ANKHD1-EIF4EBP3 IRF9
ANKHD1-EIF4EBP3 TGIF2LY
ANKHD1-EIF4EBP3 TRMT2A
TRAF5 HOMER1
BMP5 ANKRD46
TOR1B GHITM
TOR1B MGAT4C
TOR1B TNFSF8
TOR1B CD1B
TOR1B LMAN2L
TOR1B KLRG2
TOR1B ADPGK
SCG5 CSH2
EXOC8 EXOC6B
EXOC8 LRRC41
EXOC8 IL1R2
EXOC8 SH3BP1
EXOC8 EXOC1
EXOC8 PPFIA1
EXOC8 EPHA1
EXOC8 SIGLECL1
EXOC8 OCIAD1
BET1 CD97
BET1 HAUS1
BET1 MANSC1
MFAP4 OCLN
FAM189A2 SIDT2
FAM189A2 EPHX1
FAM189A2 SLC26A2
FAM189A2 RHBDF2
FAM189A2 RHBDD1
FAM189A2 ANO6
FAM189A2 SLC9A1
FAM189A2 FAM189B
FAM189A2 RHBDD3
FAM189A2 SLC12A4
FAM189A2 ITCH
FAM189A2 AGPAT3
FAM189A2 TYW1
FAM189A2 HECW2
FAM189A2 TMEM63A
FAM189A2 SOAT1
FAM189A2 YWHAQ
FAM189A2 ANKRD13A
FAM189A2 CAPN15
FAM189A2 ANKRD13D
FAM189A2 CHPT1
FAM189A2 NEDD4L
FAM189A2 LPHN1
FAM189A2 GHDC
FAM189A2 KLHL20
SNW1 ZC3H18
SNW1 PPIL1
SNW1 PPIE
SNW1 PRPF19
SNW1 SNRPE
SNW1 SNRPA1
SNW1 LUC7L2
SNW1 TSSC4
SNW1 KIAA1143
SNW1 SNRPG
SNW1 ELAVL2
C1orf123 VAMP4
GAL MGAT4C
GAL MMP10
GMFG PRUNE
PANK2 SAT2
PANK2 PVRL2
PANK2 HSPA8
PANK2 UBB
IPO9 H2AFX
IPO9 ADORA3
IPO9 TNFSF13B
IPO9 SIGLECL1
IPO9 PTGER3
IPO9 TMEM206
IPO9 CHRM4
IPO9 HTR2C
ARID4A MXD1
ARID4A ING2
ARID4A FAM60A
ARID4A ZNF704
CCND2 CDK4
CCND2 CDKN1C
CCND2 CDKN1B
CCND2 CDKN1A
CCND2 CDK5
UBE2S YAF2
FAM102B PRDM5
CDRT15L2 CDRT15
DNAJC12 ITLN1
DNAJC12 ERI2
DNAJC12 TPH2
DNAJC12 SLC2A4
DNAJC12 ARL4C
PKP4 CTNNA3
PKP4 PTGER3
PKP4 TACR1
PKP4 CDH5
PKP4 C16orf54
PKP4 KCNJ5
ADARB1 CD97
KAT7 BRPF3
KAT7 JADE2
KAT7 JADE1
NID1 TAZ
NID1 DEFA5
SNX29 AP2M1
GCA SYPL2
GCA SIGLECL1
GCA DUS4L
GCA NEU4
GCA PARVA
ALG5 IL13RA2
ALG5 SLC1A5
ALG5 EDA
ALG5 PCDHGB1
ALG5 DLK2
ALG5 TMEM63A
ALG5 PKD2
MICU2 CSNK1E
MICU2 BPNT1
MICU2 TBC1D22A
MICU2 ATG7
MICU2 ASH2L
MICU2 SMAP1
MICU2 CDH5
MICU2 ARMC6
MICU2 SLC1A1
MICU2 SLC39A12
C17orf62 P2RX4
C17orf62 GTF2A1
ERLEC1 MICA
ERLEC1 ATF6
ERLEC1 CNTNAP3
ERLEC1 ATF6B
PHF19 EZH1
PHF19 GSTCD
PHF19 CAMK1
PHF19 ACTBL2
PHF19 PDLIM5
PHF19 EZH2
PHF19 MALSU1
PHF19 PSMC3
PDCD4 BTRC
PDCD4 EIF4A1
PDCD4 TGIF2LY
TSPAN10 PNLDC1
MTPAP CALCOCO2
MTPAP TSPYL6
MTPAP YBEY
MTPAP THBS3
MTPAP LGALS7
GULP1 AP2M1
GULP1 CCDC102B
ATP11B IFNA21
TMOD1 SCIN
TMOD1 MYO5B
TMOD1 LRRFIP2
TMOD1 MYO5C
KLK8 ND1
KLK8 SLC16A10
CDKN2D CDK4
FBN2 PRG3
FBN2 FOXD4L6
FBN2 LYPD4
WBP2NL MGA
WBP2NL PCGF6
WBP2NL INO80C
C8orf33 KNOP1
C8orf33 RPL18A
C8orf33 RPL14
C8orf33 MAGEB10
ABCB6 DPEP1
ABCB6 DCT
SSRP1 EPB41L5
SSRP1 MACROD1
SSRP1 APLF
SSRP1 SUPT16H
SSRP1 MCM7
SSRP1 TONSL
SSRP1 MCM2
SSRP1 HIST2H2AB
SSRP1 MCM4
SSRP1 H2AFX
SSRP1 CHD1L
SSRP1 RPA2
SSRP1 GINS4
SSRP1 RNF146
SSRP1 HIST1H3A
SSRP1 MMS22L
SSRP1 TIMELESS
SSRP1 XRCC6
SSRP1 GINS3
SSRP1 HIST1H4A
PUS1 TUFM
PUS1 YBEY
PUS1 THUMPD3
PUS1 USP47
PUS1 HSPD1
PUS1 ATP5D
PUS1 THUMPD1
PUS1 PCDHB11
ALCAM APOD
ALCAM LGALS1
SERPINB1 CDK15
SERPINB1 SOX2
SERPINB1 TAS2R41
SERPINB1 UQCRH
SERPINB1 TBC1D22B
SERPINB1 FSD1
SERPINB1 ZIC1
SERPINB1 GTF2B
TREH GPAA1
KCTD2 GLRA2
KCTD2 REPIN1
COX11 KLK5
PDE6D RPGR
VPS16 TECPR2
VPS16 VPS41
VPS16 EPHA1
VPS16 CT55
VPS16 LYPD4
DOCK6 DOCK8
DOCK6 ZNF785
NRBF2 GALT
NRBF2 PIK3C3
NRBF2 PIK3R4
NRBF2 TGFBRAP1
NRBF2 ATG14
ATP12A SRPRB
ATP12A AGK
ATP12A TMEM223
ATP12A FPR2
ATP12A PRG3
ATP12A S1PR1
ATP12A DLK1
ATP12A HSD17B6
ATP12A PTGFR
ATP12A ADORA3
ATP12A ODF4
ATP12A FAM174A
ATP12A HS2ST1
ATP12A RAB2B
